"Cyst_ID","Old_ID","New_ID","Genotype","MStage","c3G_continuous","c3G_discontinuous","c3G_foci","Notes","Normalized_H2Av","Slice_Count","C3G_Germarium_Image","C3G_Slice_Count","C3G_Total_Area","C3G_Total_IntDen","Normalized_C3G","C3G_ROIFolder","Region","Cyst_ID_clean","Group","Germarium_Image","ROIFolder","SC_morphology","Slice_Count_mask","Total_MaskedPixelCount","Total_MaskedArea","Total_MaskedIntDen","Normalized_H2Av_masked"
"WT12_C2_8cc","Raw_yWT_imagesforQuant.lif - WT12_12_C3_C4_AllCysts.csv","image_013.tif","WT","8cc",0,1,1,"Foci",115.0144,24,"Raw_yWT_imagesforQuant.lif - WT12_C4.tif",24,944.7188,152614.3366,161.5447,12,NA,"WT12_C2_8cc","WT","image_013_masked.tif",12,"discontinuous",NA,NA,NA,NA,NA
"WT12_C3_16cc","Raw_yWT_imagesforQuant.lif - WT12_12_C3_C4_AllCysts.csv","image_013.tif","WT","16cc",1,0,0,"Continuous, discontinuous, loaded. Half of SC outside of cyst",208.9643,30,"Raw_yWT_imagesforQuant.lif - WT12_C4.tif",30,1143.1508,330419.5013,289.0428,12,"2a","WT12_C3_16cc","WT","image_013_masked.tif",12,"continuous",30,91589,313.3859,31080218,339.3444
"WT12_C4_16cc","Raw_yWT_imagesforQuant.lif - WT12_12_C3_C4_AllCysts.csv","image_013.tif","WT","16cc",1,0,1,"Continuous, diffuse",166.5049,28,"Raw_yWT_imagesforQuant.lif - WT12_C4.tif",28,1167.3966,272336.1289,233.285,12,"2a","WT12_C4_16cc","WT","image_013_masked.tif",12,"continuous",28,49896,170.7269,11254641,225.562
"WT12_C5_16cc","Raw_yWT_imagesforQuant.lif - WT12_12_C3_C4_AllCysts.csv","image_013.tif","WT","16cc",1,0,0,"Continuous,  loaded.",172.1427,24,"Raw_yWT_imagesforQuant.lif - WT12_C4.tif",24,1225.9274,280661.291,228.9379,12,"2b","WT12_C5_16cc","WT","image_013_masked.tif",12,"continuous",24,69133,236.5492,18686130,270.2925
"WT12_C6_16cc","Raw_yWT_imagesforQuant.lif - WT12_12_C3_C4_AllCysts.csv","image_013.tif","WT","16cc",1,0,0,"Continuous,  loaded.",139.7919,32,"Raw_yWT_imagesforQuant.lif - WT12_C4.tif",32,1339.3758,253948.3126,189.602,12,"3","WT12_C6_16cc","WT","image_013_masked.tif",12,"continuous",32,62601,214.199,10284300,164.2833
"WT12_CB","Raw_yWT_imagesforQuant.lif - WT12_12_C3_C4_AllCysts.csv","image_013.tif","WT","CB",0,0,0,"No foci",138.3901,9,"Raw_yWT_imagesforQuant.lif - WT12_C4.tif",9,83.2557,11583.8328,139.1356,12,NA,"WT12_CB","WT","image_013_masked.tif",12,"none",NA,NA,NA,NA,NA
"WT12_GSC1","Raw_yWT_imagesforQuant.lif - WT12_12_C3_C4_AllCysts.csv","image_013.tif","WT","GSC",0,0,0,"No foci",148.1738,12,"Raw_yWT_imagesforQuant.lif - WT12_C4.tif",12,221.2031,27679.4828,125.1315,12,NA,"WT12_GSC1","WT","image_013_masked.tif",12,"none",NA,NA,NA,NA,NA
"WT12_GSC2","Raw_yWT_imagesforQuant.lif - WT12_12_C3_C4_AllCysts.csv","image_013.tif","WT","GSC",0,0,0,"Foci",131.679,23,"Raw_yWT_imagesforQuant.lif - WT12_C4.tif",23,494.0116,63844.1757,129.2362,12,NA,"WT12_GSC2","WT","image_013_masked.tif",12,"none",NA,NA,NA,NA,NA
"WT12_GSC3","Raw_yWT_imagesforQuant.lif - WT12_12_C3_C4_AllCysts.csv","image_013.tif","WT","GSC",0,0,0,"No foci",142.5112,11,"Raw_yWT_imagesforQuant.lif - WT12_C4.tif",11,335.8764,54776.0253,163.0839,12,NA,"WT12_GSC3","WT","image_013_masked.tif",12,"none",NA,NA,NA,NA,NA
"WT12_GSC4","Raw_yWT_imagesforQuant.lif - WT12_12_C3_C4_AllCysts.csv","image_013.tif","WT","GSC",0,0,0,"No foci",137.9914,10,"Raw_yWT_imagesforQuant.lif - WT12_C4.tif",10,154.7375,22040.9284,142.4408,12,NA,"WT12_GSC4","WT","image_013_masked.tif",12,"none",NA,NA,NA,NA,NA
"WT11_C1_2cc","Raw_yWT_imagesforQuant.lif - WT11_11_C3_C4_AllCysts.csv","image_012.tif","WT","2cc",0,0,0,"No foci",186.0789,12,"Raw_yWT_imagesforQuant.lif - WT11_C4.tif",12,334.4821,59534.2288,177.9893,11,NA,"WT11_C1_2cc","WT","image_012_masked.tif",11,"none",NA,NA,NA,NA,NA
"WT11_C2_8cc","Raw_yWT_imagesforQuant.lif - WT11_11_C3_C4_AllCysts.csv","image_012.tif","WT","8cc",0,0,0,"No foci",210.9071,20,"Raw_yWT_imagesforQuant.lif - WT11_C4.tif",20,878.5131,168567.4375,191.8781,11,NA,"WT11_C2_8cc","WT","image_012_masked.tif",11,"none",NA,NA,NA,NA,NA
"WT11_C3_16cc","Raw_yWT_imagesforQuant.lif - WT11_11_C3_C4_AllCysts.csv","image_012.tif","WT","16cc",1,0,0,"Continuous, loaded, blurry",134.2403,26,"Raw_yWT_imagesforQuant.lif - WT11_C4.tif",26,1371.7664,380370.9981,277.2856,11,"2a","WT11_C3_16cc","WT","image_012_masked.tif",11,"continuous",26,48057,166.3411,7549290,157.0903
"WT11_C4_16cc","Raw_yWT_imagesforQuant.lif - WT11_11_C3_C4_AllCysts.csv","image_012.tif","WT","16cc",1,0,0,"Continuous, loaded, blurry",279.2047,30,"Raw_yWT_imagesforQuant.lif - WT11_C4.tif",30,1723.9116,498706.5365,289.2878,11,"2a","WT11_C4_16cc","WT","image_012_masked.tif",11,"continuous",30,55379,191.685,24237592,437.6676
"WT11_C5_16cc","Raw_yWT_imagesforQuant.lif - WT11_11_C3_C4_AllCysts.csv","image_012.tif","WT","16cc",1,0,0,"Continuous, loaded",251.1168,29,"Raw_yWT_imagesforQuant.lif - WT11_C4.tif",29,1289.1098,396798.4156,307.8081,11,"2b","WT11_C5_16cc","WT","image_012_masked.tif",11,"continuous",29,49711,172.0661,19608122,394.4423
"WT11_C6_16cc","Raw_yWT_imagesforQuant.lif - WT11_11_C3_C4_AllCysts.csv","image_012.tif","WT","16cc",1,0,0,"Continuous, loaded, faint signal but real",171.2677,26,"Raw_yWT_imagesforQuant.lif - WT11_C4.tif",26,1451.1831,281404.5087,193.9139,11,"3","WT11_C6_16cc","WT","image_012_masked.tif",11,"continuous",26,31563,109.2499,7150761,226.5552
"WT11_GSC1","Raw_yWT_imagesforQuant.lif - WT11_11_C3_C4_AllCysts.csv","image_012.tif","WT","GSC",0,0,0,"No foci",155.4758,14,"Raw_yWT_imagesforQuant.lif - WT11_C4.tif",14,241.2685,38017.1584,157.572,11,NA,"WT11_GSC1","WT","image_012_masked.tif",11,"none",NA,NA,NA,NA,NA
"WT11_GSC2","Raw_yWT_imagesforQuant.lif - WT11_11_C3_C4_AllCysts.csv","image_012.tif","WT","GSC",0,0,0,"No foci",143.9741,10,"Raw_yWT_imagesforQuant.lif - WT11_C4.tif",10,309.6921,41685.0911,134.6017,11,NA,"WT11_GSC2","WT","image_012_masked.tif",11,"none",NA,NA,NA,NA,NA
"WT10_C1_2cc","Raw_yWT_imagesforQuant.lif - WT10_10_C3_C4_AllCysts.csv","image_011.tif","WT","2cc",0,0,0,"Foci",195.082,9,"Raw_yWT_imagesforQuant.lif - WT10_C4.tif",9,275.1889,46749.6424,169.882,10,NA,"WT10_C1_2cc","WT","image_011_masked.tif",10,"none",NA,NA,NA,NA,NA
"WT10_C2_16cc","Raw_yWT_imagesforQuant.lif - WT10_10_C3_C4_AllCysts.csv","image_011.tif","WT","16cc",1,0,0,"Complete, incomplete, loaded (Blurry)",113.7428,17,"Raw_yWT_imagesforQuant.lif - WT10_C4.tif",17,1130.4843,303432.9623,268.4097,10,"2a","WT10_C2_16cc","WT","image_011_masked.tif",10,"continuous",17,50412,174.5097,5599200,111.0688
"WT10_C3_8cc","Raw_yWT_imagesforQuant.lif - WT10_10_C3_C4_AllCysts.csv","image_011.tif","WT","8cc",1,1,0,"Complete, incomplete, loaded (Blurry)",119.8616,13,"Raw_yWT_imagesforQuant.lif - WT10_C4.tif",13,983.3565,257414.473,261.7713,10,NA,"WT10_C3_8cc","WT","image_011_masked.tif",10,"continuous",NA,NA,NA,NA,NA
"WT10_C4_16cc","Raw_yWT_imagesforQuant.lif - WT10_10_C3_C4_AllCysts.csv","image_011.tif","WT","16cc",1,0,0,"Complete, loaded",195.6195,24,"Raw_yWT_imagesforQuant.lif - WT10_C4.tif",24,1623.1388,355432.5485,218.9785,10,"2a","WT10_C4_16cc","WT","image_011_masked.tif",10,"continuous",24,47541,164.5712,15967654,335.8712
"WT10_C5_16cc","Raw_yWT_imagesforQuant.lif - WT10_10_C3_C4_AllCysts.csv","image_011.tif","WT","16cc",1,0,0,"Complete, loaded",187.6356,14,"Raw_yWT_imagesforQuant.lif - WT10_C4.tif",14,983.803,253754.526,257.9323,10,"2b","WT10_C5_16cc","WT","image_011_masked.tif",10,"continuous",14,55656,192.6627,17243817,309.8285
"WT10_GSC1","Raw_yWT_imagesforQuant.lif - WT10_10_C3_C4_AllCysts.csv","image_011.tif","WT","GSC",0,0,0,"No foci",233.211,9,"Raw_yWT_imagesforQuant.lif - WT10_C4.tif",9,212.9965,25742.3072,120.8579,10,NA,"WT10_GSC1","WT","image_011_masked.tif",10,"none",NA,NA,NA,NA,NA
"WT10_GSC2","Raw_yWT_imagesforQuant.lif - WT10_10_C3_C4_AllCysts.csv","image_011.tif","WT","GSC",0,0,0,"Foci",136.5908,9,"Raw_yWT_imagesforQuant.lif - WT10_C4.tif",9,332.6422,51248.7777,154.0658,10,NA,"WT10_GSC2","WT","image_011_masked.tif",10,"none",NA,NA,NA,NA,NA
"WT10_GSC3","Raw_yWT_imagesforQuant.lif - WT10_10_C3_C4_AllCysts.csv","image_011.tif","WT","GSC",0,0,0,"No foci",137.3381,7,"Raw_yWT_imagesforQuant.lif - WT10_C4.tif",7,142.6831,18085.5962,126.7536,10,NA,"WT10_GSC3","WT","image_011_masked.tif",10,"none",NA,NA,NA,NA,NA
"WT9_C1_2cc","Raw_yWT_imagesforQuant.lif - WT9_9_C3_C4_AllCysts.csv","image_010.tif","WT","2cc",0,0,1,"Foci",215.6331,13,"Raw_yWT_imagesforQuant.lif - WT9_C4.tif",13,341.6994,64752.5924,189.5016,9,NA,"WT9_C1_2cc","WT","image_010_masked.tif",9,"foci",NA,NA,NA,NA,NA
"WT9_C2_4cc","Raw_yWT_imagesforQuant.lif - WT9_9_C3_C4_AllCysts.csv","image_010.tif","WT","4cc",0,0,1,"Foci",228.5969,12,"Raw_yWT_imagesforQuant.lif - WT9_C4.tif",12,370.4707,84620.1746,228.4126,9,NA,"WT9_C2_4cc","WT","image_010_masked.tif",9,"foci",NA,NA,NA,NA,NA
"WT9_C3_8cc","Raw_yWT_imagesforQuant.lif - WT9_9_C3_C4_AllCysts.csv","image_010.tif","WT","8cc",1,0,1,"Complete, loaded",177.096,26,"Raw_yWT_imagesforQuant.lif - WT9_C4.tif",26,924.3516,425233.6602,460.0346,9,NA,"WT9_C3_8cc","WT","image_010_masked.tif",9,"continuous",NA,NA,NA,NA,NA
"WT9_C4_16cc","Raw_yWT_imagesforQuant.lif - WT9_9_C3_C4_AllCysts.csv","image_010.tif","WT","16cc",0,0,1,"Foci",174.3709,19,"Raw_yWT_imagesforQuant.lif - WT9_C4.tif",19,1055.1302,204815.7152,194.1142,9,"2a","WT9_C4_16cc","WT","image_010_masked.tif",9,"foci",19,7444,25.7824,3765160,505.798
"WT9_C5_16cc","Raw_yWT_imagesforQuant.lif - WT9_9_C3_C4_AllCysts.csv","image_010.tif","WT","16cc",1,0,0,"Complete, incomplete, loaded",449.3595,20,"Raw_yWT_imagesforQuant.lif - WT9_C4.tif",20,1093.7137,460487.4982,421.0311,9,"2a","WT9_C5_16cc","WT","image_010_masked.tif",9,"continuous",20,55353,191.7156,37455925,676.6738
"WT9_C6_16cc","Raw_yWT_imagesforQuant.lif - WT9_9_C3_C4_AllCysts.csv","image_010.tif","WT","16cc",1,0,0,"Complete, loaded",228.6933,17,"Raw_yWT_imagesforQuant.lif - WT9_C4.tif",17,1029.5106,328349.0701,318.937,9,"2b","WT9_C6_16cc","WT","image_010_masked.tif",9,"continuous",17,38894,134.7097,16268127,418.2683
"WT9_C7_16cc","Raw_yWT_imagesforQuant.lif - WT9_9_C3_C4_AllCysts.csv","image_010.tif","WT","16cc",1,0,0,"Complete, loaded",224.0847,22,"Raw_yWT_imagesforQuant.lif - WT9_C4.tif",22,1301.0912,372529.8417,286.3211,9,"3","WT9_C7_16cc","WT","image_010_masked.tif",9,"continuous",22,30901,107.0259,9617616,311.2396
"WT9_CB","Raw_yWT_imagesforQuant.lif - WT9_9_C3_C4_AllCysts.csv","image_010.tif","WT","CB",0,0,0,"Foci",205.7661,13,"Raw_yWT_imagesforQuant.lif - WT9_C4.tif",13,195.9376,48656.0403,248.3242,9,NA,"WT9_CB","WT","image_010_masked.tif",9,"none",NA,NA,NA,NA,NA
"WT9_GSC1","Raw_yWT_imagesforQuant.lif - WT9_9_C3_C4_AllCysts.csv","image_010.tif","WT","GSC",0,0,0,"Foci",158.1578,10,"Raw_yWT_imagesforQuant.lif - WT9_C4.tif",10,372.49,62354.9094,167.4002,9,NA,"WT9_GSC1","WT","image_010_masked.tif",9,"none",NA,NA,NA,NA,NA
"WT9_GSC2","Raw_yWT_imagesforQuant.lif - WT9_9_C3_C4_AllCysts.csv","image_010.tif","WT","GSC",0,0,0,"No foci",147.9764,12,"Raw_yWT_imagesforQuant.lif - WT9_C4.tif",12,280.7451,47583.7207,169.4908,9,NA,"WT9_GSC2","WT","image_010_masked.tif",9,"none",NA,NA,NA,NA,NA
"WT8_C1_8cc","Raw_yWT_imagesforQuant.lif - WT8_8_C3_C4_AllCysts.csv","image_009.tif","WT","8cc",0,0,0,"Foci",260.1596,17,"Raw_yWT_imagesforQuant.lif - WT8_C4.tif",17,743.4151,180516.6364,242.8208,8,NA,"WT8_C1_8cc","WT","image_009_masked.tif",8,"none",NA,NA,NA,NA,NA
"WT8_C2_8cc","Raw_yWT_imagesforQuant.lif - WT8_8_C3_C4_AllCysts.csv","image_009.tif","WT","8cc",0,1,1,"Continuous, diffuse",163.1212,30,"Raw_yWT_imagesforQuant.lif - WT8_C4.tif",30,1037.6162,404767.1901,390.0934,8,NA,"WT8_C2_8cc","WT","image_009_masked.tif",8,"discontinuous",NA,NA,NA,NA,NA
"WT8_C3_16cc","Raw_yWT_imagesforQuant.lif - WT8_8_C3_C4_AllCysts.csv","image_009.tif","WT","16cc",0,1,0,"Discontinous, loaded (Not very bright, but real signal)",144.5602,25,"Raw_yWT_imagesforQuant.lif - WT8_C4.tif",25,1111.6039,274765.0296,247.1789,8,"2a","WT8_C3_16cc","WT","image_009_masked.tif",8,"discontinuous",25,21776,74.7186,3970354,182.3271
"WT8_C4_16cc","Raw_yWT_imagesforQuant.lif - WT8_8_C3_C4_AllCysts.csv","image_009.tif","WT","16cc",1,0,0,"Continuous, loaded (Blurry)",212.7931,22,"Raw_yWT_imagesforQuant.lif - WT8_C4.tif",22,1079.865,249324.6528,230.885,8,"2b","WT8_C4_16cc","WT","image_009_masked.tif",8,"continuous",22,24299,83.3756,7455430,306.8204
"WT8_C5_16cc","Raw_yWT_imagesforQuant.lif - WT8_8_C3_C4_AllCysts.csv","image_009.tif","WT","16cc",1,0,0,"Continuous, discontinuous, loaded",513.8845,21,"Raw_yWT_imagesforQuant.lif - WT8_C4.tif",21,1009.3634,461791.2772,457.5075,8,"2a","WT8_C5_16cc","WT","image_009_masked.tif",8,"continuous",21,48786,167.3963,36497260,748.1093
"WT8_C6_16cc","Raw_yWT_imagesforQuant.lif - WT8_8_C3_C4_AllCysts.csv","image_009.tif","WT","16cc",1,0,0,"Continuous, loaded (Blurry)",250.5101,19,"Raw_yWT_imagesforQuant.lif - WT8_C4.tif",19,913.4431,328081.0242,359.1696,8,"2b","WT8_C6_16cc","WT","image_009_masked.tif",8,"continuous",19,54158,185.8289,24753891,457.068
"WT8_C7_16cc","Raw_yWT_imagesforQuant.lif - WT8_8_C3_C4_AllCysts.csv","image_009.tif","WT","16cc",1,0,0,"Continuous, loaded (Blurry)",189.1879,28,"Raw_yWT_imagesforQuant.lif - WT8_C4.tif",28,1221.7535,310548.683,254.1828,8,"3","WT8_C7_16cc","WT","image_009_masked.tif",8,"continuous",28,42150,144.6266,12804972,303.7953
"WT8_CB1","Raw_yWT_imagesforQuant.lif - WT8_8_C3_C4_AllCysts.csv","image_009.tif","WT","CB",0,0,0,"Foci",198.6884,15,"Raw_yWT_imagesforQuant.lif - WT8_C4.tif",15,207.6824,30736.3459,147.9968,8,NA,"WT8_CB1","WT","image_009_masked.tif",8,"none",NA,NA,NA,NA,NA
"WT8_GSC1","Raw_yWT_imagesforQuant.lif - WT8_8_C3_C4_AllCysts.csv","image_009.tif","WT","GSC",0,0,0,"Foci",230.8491,11,"Raw_yWT_imagesforQuant.lif - WT8_C4.tif",11,185.9215,30696.3583,165.1038,8,NA,"WT8_GSC1","WT","image_009_masked.tif",8,"none",NA,NA,NA,NA,NA
"WT8_GSC2","Raw_yWT_imagesforQuant.lif - WT8_8_C3_C4_AllCysts.csv","image_009.tif","WT","GSC",0,0,0,"Foci",205.9445,11,"Raw_yWT_imagesforQuant.lif - WT8_C4.tif",11,160.3828,23489.5131,146.459,8,NA,"WT8_GSC2","WT","image_009_masked.tif",8,"none",NA,NA,NA,NA,NA
"WT8_GSC3","Raw_yWT_imagesforQuant.lif - WT8_8_C3_C4_AllCysts.csv","image_009.tif","WT","GSC",0,0,0,"No foci",194.8726,16,"Raw_yWT_imagesforQuant.lif - WT8_C4.tif",16,241.9605,30473.7157,125.945,8,NA,"WT8_GSC3","WT","image_009_masked.tif",8,"none",NA,NA,NA,NA,NA
"WT7_C1_2cc","Raw_yWT_imagesforQuant.lif - WT24_7_C3_C4_AllCysts.csv","image_022.tif","WT","2cc",0,0,0,"No foci",142.103,10,"Raw_yWT_imagesforQuant.lif - WT24_C4.tif",10,277.6851,47994.53,172.838,7,NA,"WT7_C1_2cc","WT","image_022correct_masked.tif",7,"none",NA,NA,NA,NA,NA
"WT7_C2_2cc","Raw_yWT_imagesforQuant.lif - WT24_7_C3_C4_AllCysts.csv","image_022.tif","WT","2cc",0,0,0,"No foci",122.7374,16,"Raw_yWT_imagesforQuant.lif - WT24_C4.tif",16,296.9821,45628.3129,153.6399,7,NA,"WT7_C2_2cc","WT","image_022correct_masked.tif",7,"none",NA,NA,NA,NA,NA
"WT7_C3_8cc","Raw_yWT_imagesforQuant.lif - WT24_7_C3_C4_AllCysts.csv","image_022.tif","WT","8cc",0,1,1,"Discontinuous, loaded",144.5083,28,"Raw_yWT_imagesforQuant.lif - WT24_C4.tif",28,1066.1821,210684.3662,197.6064,7,NA,"WT7_C3_8cc","WT","image_022correct_masked.tif",7,"discontinuous",NA,NA,NA,NA,NA
"WT7_C4_16cc","Raw_yWT_imagesforQuant.lif - WT24_7_C3_C4_AllCysts.csv","image_022.tif","WT","16cc",1,0,0,"Continuous, discontinuous, loaded",355.5271,26,"Raw_yWT_imagesforQuant.lif - WT24_C4.tif",26,1050.984,359341.3188,341.9094,7,"2a","WT7_C4_16cc","WT","image_022correct_masked.tif",7,"continuous",26,52730,181.4753,32017028,607.1881
"WT7_C5_16cc","Raw_yWT_imagesforQuant.lif - WT24_7_C3_C4_AllCysts.csv","image_022.tif","WT","16cc",1,0,0,"Continuous, discontinuous, loaded",224.5223,22,"Raw_yWT_imagesforQuant.lif - WT24_C4.tif",22,861.2213,241851.6266,280.824,7,"2b","WT7_C5_16cc","WT","image_022correct_masked.tif",7,"continuous",22,27673,95.2393,9977893,360.5642
"WT7_C6_16cc","Raw_yWT_imagesforQuant.lif - WT24_7_C3_C4_AllCysts.csv","image_022.tif","WT","16cc",1,0,0,"Continuous, loaded",187.5257,17,"Raw_yWT_imagesforQuant.lif - WT24_C4.tif",17,825.0708,213727.1836,259.041,7,"3","WT7_C6_16cc","WT","image_022correct_masked.tif",7,"continuous",17,25947,89.2991,5505790,212.1937
"WT7_GSC1","Raw_yWT_imagesforQuant.lif - WT24_7_C3_C4_AllCysts.csv","image_022.tif","WT","GSC",0,0,0,"No foci",143.7037,13,"Raw_yWT_imagesforQuant.lif - WT24_C4.tif",13,305.2695,46025.2768,150.7693,7,NA,"WT7_GSC1","WT","image_022correct_masked.tif",7,"none",NA,NA,NA,NA,NA
"WT7_GSC2","Raw_yWT_imagesforQuant.lif - WT24_7_C3_C4_AllCysts.csv","image_022.tif","WT","GSC",0,0,0,"No foci",183.209,9,"Raw_yWT_imagesforQuant.lif - WT24_C4.tif",9,146.1095,21220.5895,145.2376,7,NA,"WT7_GSC2","WT","image_022correct_masked.tif",7,"none",NA,NA,NA,NA,NA
"WT6_C1_2cc","Raw_yWT_imagesforQuant.lif - WT6_6_C3_C4_AllCysts.csv","image_006-1.tif","WT","2cc",0,0,0,"No foci",174.7796,15,"Raw_yWT_imagesforQuant.lif - WT6_C4.tif",15,311.0585,57667.676,185.3917,6,NA,"WT6_C1_2cc","WT","image_006_masked.tif",6,"none",NA,NA,NA,NA,NA
"WT6_C2_8cc","Raw_yWT_imagesforQuant.lif - WT6_6_C3_C4_AllCysts.csv","image_006-1.tif","WT","8cc",0,0,1,"No foci",200.7028,22,"Raw_yWT_imagesforQuant.lif - WT6_C4.tif",22,775.5456,148499.4172,191.4773,6,NA,"WT6_C2_8cc","WT","image_006_masked.tif",6,"foci",NA,NA,NA,NA,NA
"WT6_C3_16cc","Raw_yWT_imagesforQuant.lif - WT6_6_C3_C4_AllCysts.csv","image_006-1.tif","WT","16cc",1,0,0,"Complete, loaded",391.4861,34,"Raw_yWT_imagesforQuant.lif - WT6_C4.tif",34,1461.472,470062.4528,321.6363,6,"2a","WT6_C3_16cc","WT","image_006_masked.tif",6,"continuous",34,54793,188.8366,38567866,703.8831
"WT6_C4_16cc","Raw_yWT_imagesforQuant.lif - WT6_6_C3_C4_AllCysts.csv","image_006-1.tif","WT","16cc",1,0,0,"Complete, incomplete, loaded",258.9279,29,"Raw_yWT_imagesforQuant.lif - WT6_C4.tif",29,1261.321,466124.8027,369.5529,6,"2b","WT6_C4_16cc","WT","image_006_masked.tif",6,"continuous",29,64256,221.4496,29539145,459.7103
"WT6_C5_16cc","Raw_yWT_imagesforQuant.lif - WT6_6_C3_C4_AllCysts.csv","image_006-1.tif","WT","16cc",1,0,0,"Complete, loaded but blurry",204.4318,27,"Raw_yWT_imagesforQuant.lif - WT6_C4.tif",27,1713.098,443169.533,258.6948,6,"3","WT6_C5_16cc","WT","image_006_masked.tif",6,"continuous",27,35674,122.9456,11660039,326.8498
"WT6_CB2","Raw_yWT_imagesforQuant.lif - WT6_6_C3_C4_AllCysts.csv","image_006-1.tif","WT","CB",0,0,0,"No foci",194.9113,14,"Raw_yWT_imagesforQuant.lif - WT6_C4.tif",14,187.6132,33837.5399,180.358,6,NA,"WT6_CB2","WT","image_006_masked.tif",6,"none",NA,NA,NA,NA,NA
"WT6_GSC1","Raw_yWT_imagesforQuant.lif - WT6_6_C3_C4_AllCysts.csv","image_006-1.tif","WT","GSC",0,0,0,"No foci",160.1675,11,"Raw_yWT_imagesforQuant.lif - WT6_C4.tif",11,244.9434,37053.549,151.2739,6,NA,"WT6_GSC1","WT","image_006_masked.tif",6,"none",NA,NA,NA,NA,NA
"WT6_GSC2","Raw_yWT_imagesforQuant.lif - WT6_6_C3_C4_AllCysts.csv","image_006-1.tif","WT","GSC",0,0,0,"No foci",155.8992,12,"Raw_yWT_imagesforQuant.lif - WT6_C4.tif",12,208.3637,34405.1216,165.1205,6,NA,"WT6_GSC2","WT","image_006_masked.tif",6,"none",NA,NA,NA,NA,NA
"WT5_C1_2cc","Raw_yWT_imagesforQuant.lif - WT5_5_C3_C4_AllCysts.csv","image_005.tif","WT","2cc",0,0,0,"Foci",138.0731,12,"Raw_yWT_imagesforQuant.lif - WT5_C4.tif",12,335.2349,54728.3661,163.2538,5,NA,"WT5_C1_2cc","WT","image_005_masked.tif",5,"none",NA,NA,NA,NA,NA
"WT5_C2_4cc","Raw_yWT_imagesforQuant.lif - WT5_5_C3_C4_AllCysts.csv","image_005.tif","WT","4cc",0,0,0,"Foci",107.7919,12,"Raw_yWT_imagesforQuant.lif - WT5_C4.tif",12,378.1883,53224.8698,140.7364,5,NA,"WT5_C2_4cc","WT","image_005_masked.tif",5,"none",NA,NA,NA,NA,NA
"WT5_C3_8cc","Raw_yWT_imagesforQuant.lif - WT5_5_C3_C4_AllCysts.csv","image_005.tif","WT","8cc",0,1,1,"Discontinuous, foci. Loaded (Looks like a bunch of dots in the shape of an SC)",113.7257,26,"Raw_yWT_imagesforQuant.lif - WT5_C4.tif",26,1074.6267,275742.1666,256.5935,5,NA,"WT5_C3_8cc","WT","image_005_masked.tif",5,"discontinuous",NA,NA,NA,NA,NA
"WT5_C4_16cc","Raw_yWT_imagesforQuant.lif - WT5_5_C3_C4_AllCysts.csv","image_005.tif","WT","16cc",1,0,0,"Continuous, diffuse",110.8321,30,"Raw_yWT_imagesforQuant.lif - WT5_C4.tif",30,1244.3958,417045.3657,335.1388,5,"2a","WT5_C4_16cc","WT","image_005_masked.tif",5,"continuous",30,55801,193.029,5797130,103.8894
"WT5_C5_16cc","Raw_yWT_imagesforQuant.lif - WT5_5_C3_C4_AllCysts.csv","image_005.tif","WT","16cc",0,1,1,"Discontinuous, foci, loaded",184.3419,23,"Raw_yWT_imagesforQuant.lif - WT5_C4.tif",23,943.4696,196190.4585,207.9457,5,"2a","WT5_C5_16cc","WT","image_005_masked.tif",5,"discontinuous",23,13621,47.1183,3395508,249.2848
"WT5_C6_16cc","Raw_yWT_imagesforQuant.lif - WT5_5_C3_C4_AllCysts.csv","image_005.tif","WT","16cc",1,0,0,"Continuous, foci, loaded",278.1017,27,"Raw_yWT_imagesforQuant.lif - WT5_C4.tif",27,1313.8815,487831.6369,371.2904,5,"2b","WT5_C6_16cc","WT","image_005_masked.tif",5,"continuous",27,85554,295.9518,31903046,372.8995
"WT5_C7_16cc","Raw_yWT_imagesforQuant.lif - WT5_5_C3_C4_AllCysts.csv","image_005.tif","WT","16cc",1,0,0,"Continuous, foci, loaded",136.4816,27,"Raw_yWT_imagesforQuant.lif - WT5_C4.tif",27,1335.5952,276770.3495,207.2262,5,"3","WT5_C7_16cc","WT","image_005_masked.tif",5,"continuous",27,66392,229.6658,20598405,310.2543
"WT5_CB1","Raw_yWT_imagesforQuant.lif - WT5_5_C3_C4_AllCysts.csv","image_005.tif","WT","CB",0,0,0,"No foci",133.151,15,"Raw_yWT_imagesforQuant.lif - WT5_C4.tif",15,199.9648,29559.6466,147.8242,5,NA,"WT5_CB1","WT","image_005_masked.tif",5,"none",NA,NA,NA,NA,NA
"WT5_GSC1","Raw_yWT_imagesforQuant.lif - WT5_5_C3_C4_AllCysts.csv","image_005.tif","WT","GSC",0,0,0,"No foci",100.4297,12,"Raw_yWT_imagesforQuant.lif - WT5_C4.tif",12,216.9047,26892.2268,123.9818,5,NA,"WT5_GSC1","WT","image_005_masked.tif",5,"none",NA,NA,NA,NA,NA
"WT5_GSC2","Raw_yWT_imagesforQuant.lif - WT5_5_C3_C4_AllCysts.csv","image_005.tif","WT","GSC",0,0,0,"No foci",104.8878,10,"Raw_yWT_imagesforQuant.lif - WT5_C4.tif",10,291.1435,36746.8953,126.2158,5,NA,"WT5_GSC2","WT","image_005_masked.tif",5,"none",NA,NA,NA,NA,NA
